Id,Choice
356,0.882021177830311
357,0.926762377246244
358,0.72025824517798
359,0.143149711377875
360,0.966327340419942
361,0.339248717064778
362,0.851582564451701
363,0.791432778144551
364,0.0681162987985421
365,0.909959097218879
366,0.0879025481756557
367,0.0779170619592467
368,0.567467326934113
369,0.927870006084829
370,0.932223397781839
371,0.128556345138726
372,0.172194949439656
373,0.780473499341013
374,0.378120019256668
375,0.409813716191931
376,0.936294617221833
377,0.797475515049347
378,0.638808195478106
379,0.114359740931483
380,0.353253046956353
381,0.0390861322574393
382,0.667684495347581
383,0.944461583026975
384,0.448835512601795
385,0.0789759527315246
386,0.621106873290039
387,0.466600546380995
388,0.184345825957727
389,0.660314096435213
390,0.903577709534448
391,0.86708482268979
392,0.0804193801120412
393,0.128581924805975
394,0.104378836722044
395,0.435423839081215
396,0.305399037980304
397,0.357800169088861
398,0.464259713626352
399,0.665457557677281
400,0.0291555484869588
401,0.820910916048766
402,0.630811933430418
403,0.098256673389953
404,0.101819275547702
405,0.602219561051215
406,0.962512248249251
407,0.320543493353762
408,0.942427234020957
409,0.784866763745798
410,0.0428938131398852
411,0.0421444357436814
412,0.388261268120691
413,0.374158472306707
414,0.726786101324778
415,0.634666805153538
416,0.0455026372234317
417,0.247129810388659
418,0.0578858534520063
419,0.926299581627869
420,0.902658921005449
421,0.383178269445139
422,0.353167382068477
423,0.825862412212498
424,0.11525416875623
425,0.021352153380319
426,0.2261144142531
427,0.43719093006979
428,0.519988681698901
429,0.881840537168153
430,0.732203596976958
431,0.0566203006238656
432,0.11018208388439
433,0.861280753264594
434,0.0809073051265349
435,0.427969754132822
436,0.907828743701232
437,0.672737582261332
438,0.281143390109195
439,0.316076868344507
440,0.894786000502486
441,0.583402907639857
442,0.688307080404108
443,0.22475192367411
444,0.419607010937562
445,0.736959882138681
446,0.920518697176966
447,0.138522176703995
448,0.412309888746553
449,0.282505038903982
450,0.335920812162445
451,0.361955146797562
452,0.771553910397307
453,0.935210950699375
454,0.735656114862939
455,0.828870209277862
456,0.0774170096919741
457,0.105243957899017
458,0.183855249997024
459,0.0687238536554324
460,0.107037421750677
461,0.661491819687622
462,0.863745966367695
463,0.257966637930115
464,0.234250069511801
465,0.0309835072880705
466,0.0778491498587651
467,0.203468168391437
468,0.638763704567262
469,0.878671110840101
470,0.916666914519645
471,0.812281320255141
472,0.75370193188128
473,0.823703506026659
474,0.147063576932317
475,0.313049303663548
476,0.0359827629715627
477,0.717312221005857
478,0.729459248559286
479,0.632736328821863
480,0.873815910959033
481,0.878548590280647
482,0.970200948151249
483,0.0760575530978965
484,0.923647912062133
485,0.541722458582128
486,0.0859807855518268
487,0.140892983231973
488,0.188015976370884
489,0.933683393308281
490,0.62817906055267
491,0.070598719306223
492,0.0442548308252739
493,0.950491096343875
494,0.334334321087899
495,0.898894191388364
496,0.873423483853525
497,0.590025996568048
498,0.676542927323602
499,0.649198546793326
500,0.638246464261245
501,0.354323654656564
502,0.224585704127448
503,0.247792576242751
504,0.911864684758752
505,0.952552495001066
506,0.525526539432242
507,0.20947571568491
508,0.936697965520949
509,0.0587158186801549
510,0.0631108139271074
511,0.284732970287236
512,0.162522988009645
513,0.0555070476834404
514,0.24879524573958
515,0.0523076314695619
516,0.0317386185064328
517,0.0251979073248382
518,0.87015323393141
519,0.959939385358943
520,0.32845361607013
521,0.670076459103309
522,0.407529396642471
523,0.833752513258058
524,0.878982020193532
525,0.543316044034699
526,0.467619785021009
527,0.62892499372145
528,0.818937466429823
529,0.878839140227508
530,0.139615370660346
531,0.950051658925627
532,0.852746880729066
533,0.582300222750599
534,0.77085494137922
535,0.0550569930755127
536,0.956709386572563
537,0.861690553197118
538,0.417603193672892
539,0.371787328758653
540,0.0762951704153498
541,0.119812079410173
542,0.925403255203048
543,0.383247662799163
544,0.875741442053764
545,0.767582312177243
546,0.0838574497950422
547,0.478358146989808
548,0.0824919173691095
549,0.882568997360952
550,0.0211917318241359
551,0.162100986969074
552,0.0450838740646402
553,0.476838065107941
554,0.539677454573518
555,0.927846879404236
556,0.0359735284732559
557,0.887215789540608
558,0.834262914176256
559,0.936130158893896
560,0.359393451993335
561,0.89200337801803
562,0.145341658606871
563,0.866151661314271
564,0.518318422874182
565,0.848894403327049
566,0.0874892463982646
567,0.838346557705667
568,0.507024371170886
569,0.0351783515497638
570,0.697562649568691
571,0.889197097264349
572,0.37594049466441
573,0.93679770573173
574,0.0815295685502314
575,0.947501290858337
576,0.0583257823580664
577,0.0286435629158003
578,0.607855377613783
579,0.0205870173286684
580,0.894401139107079
581,0.954107168921451
582,0.924528499470273
583,0.232478875156165
584,0.200214872555733
585,0.363666851385621
586,0.873922606998769
587,0.587335509291935
588,0.0548285313948348
589,0.0794585714749132
590,0.155152488818326
591,0.624987701319971
592,0.523863090869634
593,0.339408769671399
594,0.545126817075883
595,0.883672641995927
596,0.318651636395731
597,0.730186747093221
598,0.933539231262633
599,0.0679412752298959
600,0.519036178713224
601,0.371637656782219
602,0.837680406764768
603,0.436136264537978
604,0.913188274366858
605,0.0399515713311077
606,0.293978899093367
607,0.456090344975754
608,0.0831003235439625
609,0.0528261330530425
610,0.782523196415537
611,0.670429859509366
612,0.0540409695511364
613,0.597785058873284
614,0.232461828716835
615,0.575740500369848
616,0.623601817640142
617,0.0598147013097572
618,0.0356750326040458
619,0.646156760700857
620,0.905900525470148
621,0.880581496607121
622,0.0776472276465255
623,0.913446099256847
624,0.867014477227727
625,0.0413343409020475
626,0.588803015783474
627,0.954298513816918
628,0.267559846803477
629,0.26810706845135
630,0.910348385438395
631,0.647762633289648
632,0.945286923198696
633,0.0709052304393477
634,0.133677323327792
635,0.688679183990475
636,0.742803182680201
637,0.0884150591601601
638,0.697870827582761
639,0.969281124358275
640,0.05980042946049
641,0.864032194163459
642,0.643234553048975
643,0.125787911158258
644,0.48708493913476
645,0.928114630325583
646,0.81251794505543
647,0.397559111576561
648,0.286308795195345
649,0.913758027126485
650,0.753176546906823
651,0.927814417124437
652,0.323393793252921
653,0.671169212193855
654,0.0874893092094614
655,0.0710080196511583
656,0.920741223555623
657,0.288538064870787
658,0.415193521591614
659,0.0177163664021999
660,0.850228186870568
661,0.31070016775258
662,0.410295726992479
663,0.899117127527708
664,0.6780731390854
665,0.51083926164962
666,0.0439646272357064
667,0.217725893961806
668,0.623688862687422
669,0.674724011003443
670,0.96785653780592
671,0.79359359982365
672,0.0328447395890468
673,0.306381425058074
674,0.53573048184027
675,0.489373255153047
676,0.0422189307443275
677,0.48774686663797
678,0.0302439845550977
679,0.394307863492722
680,0.93416646901006
681,0.69389059263809
682,0.420537524495739
683,0.450078170778383
684,0.668175422037357
685,0.94248985504025
686,0.0637162890237167
687,0.446951296182227
688,0.199107287432441
689,0.27945356448307
690,0.637435140281827
691,0.971791536537626
692,0.0553807318240194
693,0.787802066425047
694,0.705889033921308
695,0.552257232999438
696,0.781965155587196
697,0.887698397604412
698,0.920668679312973
699,0.0773088390810959
700,0.973392626206391
701,0.356970606520064
702,0.0421423444654069
703,0.428333518634679
704,0.476805113450497
705,0.759863713369229
706,0.123821819611991
707,0.0697017800543394
708,0.171806536376697
709,0.941297153281471
710,0.826642582326859
711,0.290647464582722
712,0.0488771701491345
713,0.473510656359943
714,0.595034215816036
715,0.105424808058329
716,0.479170804127751
717,0.960197936785455
718,0.952181847523235
719,0.124467240377893
720,0.481889204979793
721,0.738401004723779
722,0.27058753343225
723,0.280119482184819
724,0.0521077529439501
725,0.463443213290429
726,0.956039591698448
727,0.100315365230426
728,0.270683506849415
729,0.426251554023524
730,0.423671572612409
731,0.466433454570413
732,0.492955320777221
733,0.849241379979023
734,0.922323249072252
735,0.518426813242163
736,0.776757781813838
737,0.306700874016361
738,0.069871401977266
739,0.073690529671849
740,0.0878765186074707
741,0.843607025718846
742,0.909768550476551
743,0.118471407095115
744,0.950981955498841
745,0.583351773668699
746,0.940129610987686
747,0.18188573187422
748,0.0960802814574344
749,0.91420721547201
750,0.53563399363462
751,0.200919663415392
752,0.638453505572642
753,0.0353259474053096
754,0.676360537467629
755,0.190571594505439
756,0.749590663183382
757,0.494584841125081
758,0.350096713870402
759,0.452318242292754
760,0.908772142905672
761,0.625086895360975
762,0.674726727567752
763,0.619784228110975
764,0.159814739352934
765,0.079009911696466
766,0.536757443700288
767,0.251393885771015
768,0.178899698754288
769,0.898929246195468
770,0.916119136536284
771,0.25252834309171
772,0.12007863143822
773,0.0846404187817787
774,0.715043712459539
775,0.0921122004806793
776,0.535084158697119
777,0.195745745161251
778,0.964441761712007
779,0.0551653472649853
780,0.050175724665064
781,0.929587939138557
782,0.9586865144353
783,0.645158588051002
784,0.370311651596256
785,0.795947069165149
786,0.675625356670507
787,0.635629098007016
788,0.130440529537713
789,0.22881537605343
790,0.924844872746691
791,0.888770197832739
792,0.609905849146985
793,0.108123742609448
794,0.287466778676556
795,0.867718309323689
796,0.960698570687708
797,0.213681254154941
798,0.0501061506133159
799,0.0843968295725946
800,0.0708054864366147
801,0.925756264414822
802,0.690365829685708
803,0.0702190832607543
804,0.896720267909742
805,0.478864820562895
806,0.20082726861118
807,0.280731119268829
808,0.888637367558354
809,0.386569212747924
810,0.425581133541481
811,0.382720847771692
812,0.779218117009601
813,0.458517605480947
814,0.915726895533884
815,0.934927401254512
816,0.416806700583909
817,0.902266960601885
818,0.941222639821925
819,0.0813071948462785
820,0.141534557283971
821,0.320624329609173
822,0.36499753889826
823,0.935145464427429
824,0.0532815517299342
825,0.431599543372165
826,0.0411568079599454
827,0.562452832211583
828,0.808312686354865
829,0.415193521591614
830,0.855751977036672
831,0.137198862067715
832,0.773890998684225
833,0.966000179515815
834,0.964014499803506
835,0.281062464115609
836,0.574338162139417
837,0.908302972825404
838,0.846344775379786
839,0.0384102606890895
840,0.553902422419113
841,0.227235206639302
842,0.193335060756743
843,0.0552045345491221
844,0.175068044156043
845,0.94335854775849
846,0.949998252406174
847,0.425804305402124
848,0.0306854629284877
849,0.471372196300616
850,0.505556473448701
851,0.510642752524891
852,0.935001687678282
853,0.942848315589766
854,0.930418077863279
855,0.652560206443569
856,0.724200618985399
857,0.901976433578338
858,0.90463880617288
859,0.856957126294902
860,0.633361265966922
861,0.881768944824142
862,0.374259919693487
863,0.39968911154924
864,0.0730860977540861
865,0.712559402292003
866,0.0430061389345332
867,0.650174247670772
868,0.938055256327903
869,0.928884628487865
870,0.50252820390521
871,0.944617730843414
872,0.0371100706788269
873,0.531505525363241
874,0.921978541849264
875,0.0696777154974936
876,0.968518606423311
877,0.978208350632348
878,0.0748511635041585
879,0.907659999043303
880,0.631720776189717
881,0.759891573102401
882,0.836179368249111
883,0.955754881375679
884,0.13858642026562
885,0.971299260890036
886,0.313644087098872
887,0.190871622392875
888,0.127285159889429
889,0.872415042916939
890,0.166062373928619
891,0.84042951247058
892,0.249005132740528
893,0.840542867457129
894,0.0526714802368805
895,0.782388380576601
896,0.586740709357877
897,0.171498364598576
898,0.0499495404004929
899,0.0634962395053305
900,0.0576333221895
901,0.568667418621312
902,0.827112628345534
903,0.906265669964009
904,0.836935551635696
905,0.524133014684021
906,0.648604620449206
907,0.558858589553914
908,0.162719593588825
909,0.505456023643441
910,0.961665756043259
911,0.672294699388739
912,0.599560552498015
913,0.690842277231827
914,0.0414794183714873
915,0.101984946282333
916,0.302857297971513
917,0.180815329419422
918,0.367597025192541
919,0.774366944228738
920,0.718325957832443
921,0.896375134340294
922,0.0396885423015486
923,0.0610223664187898
924,0.156655281196669
925,0.0694438852677289
926,0.423574132137604
927,0.544964112927367
928,0.890262921067602
929,0.04308703853417
930,0.661303003731374
931,0.0978123076521219
932,0.249594226881101
933,0.293634570343837
934,0.596801479336637
935,0.805520715847168
936,0.206972955679608
937,0.718541931556015
938,0.143149711377875
939,0.921914992995852
940,0.0762660235455352
941,0.0418525510275621
942,0.939185914158003
943,0.246614685995252
944,0.0249225944445824
945,0.698250708036266
946,0.302781190802546
947,0.299120498798574
948,0.162447662917703
949,0.057176574647133
950,0.24080586568836
951,0.181329516367052
952,0.883624224447212
953,0.453337262445152
954,0.558858589553914
955,0.0584682459423164
956,0.896740924683826
957,0.778714198888247
958,0.0411079874464129
959,0.890556395858129
960,0.352883341657438
961,0.957606978976356
962,0.64297058338368
963,0.953570138431839
964,0.0501263444263116
965,0.808714907682075
966,0.914646415988339
967,0.89806428024481
968,0.671351008648728
969,0.234024823195277
970,0.914476631863063
971,0.5045664576472
972,0.71199518423364
973,0.726454844460166
974,0.831140734811755
975,0.38145762385406
976,0.228480023530514
977,0.208896436036322
978,0.204612614596873
979,0.933923664916014
980,0.918579916397481
981,0.723265686819312
982,0.373629384076287
983,0.117944545691114
984,0.865624860645683
985,0.958780743449597
986,0.0533323497780054
987,0.719581299152248
988,0.190871622392875
989,0.800413234617701
990,0.551001109614047
991,0.66436166377141
992,0.683457784628063
993,0.899389217222978
994,0.0635519772633918
995,0.160726660181684
996,0.825443620181448
997,0.905324063657937
998,0.715731380882335
999,0.813083307367796
1000,0.552318642811802
1001,0.937137319363381
1002,0.0414896781281295
1003,0.973872729560472
1004,0.355692369278913
1005,0.884001566463968
1006,0.711204457555691
1007,0.359330465727783
1008,0.885935814539937
1009,0.897397206902615
1010,0.894145728310425
1011,0.962522298921202
1012,0.558363069103632
1013,0.199840526601729
1014,0.526863401256926
1015,0.123485695584478
1016,0.939925239326711
1017,0.0467871625821722
1018,0.523835787867309
1019,0.904202910025117
1020,0.698462078575251
1021,0.404719970623771
1022,0.292275930199876
1023,0.743805068315583
1024,0.0667814076478388
1025,0.825133823172473
1026,0.295898889894431
1027,0.0744788602180564
1028,0.0486731680139766
1029,0.0542782979721855
1030,0.801725330747716
1031,0.179131997621712
1032,0.616479141170356
1033,0.952560970620621
1034,0.812399699996323
1035,0.954302916782268
1036,0.0728081362916296
1037,0.830506285537514
1038,0.851593892002197
1039,0.623916821478725
1040,0.447541614729604
1041,0.328667149639547
1042,0.914089024958338
1043,0.743214346656705
1044,0.457628844857632
1045,0.39784748962465
1046,0.695393196818785
1047,0.262215017982195
1048,0.271031573239977
1049,0.924792608875942
1050,0.866139631712554
1051,0.934122109960508
1052,0.373216961328012
1053,0.195569793988042
1054,0.512731147819669
1055,0.0650859002650448
1056,0.337562311016177
1057,0.190353082984093
1058,0.885710094210721
1059,0.0219725883169675
1060,0.937754347376525
1061,0.809090165718456
1062,0.159720299804069
1063,0.86112034246215
1064,0.78207305472614
1065,0.308774646982373
1066,0.859577036475278
1067,0.829156410180618
1068,0.566303251619262
1069,0.867181042440119
1070,0.756951947450233
1071,0.934431067172781
1072,0.901189305050224
1073,0.120797435074454
1074,0.177793288771223
1075,0.399320580483008
1076,0.725244288438443
1077,0.831067199356288
1078,0.176051329337294
1079,0.0387368389307139
1080,0.0436913852347296
1081,0.959810776205707
1082,0.185176532177491
1083,0.375327374769357
1084,0.0238698076398018
1085,0.106628132047053
1086,0.526966231550623
1087,0.0274899603152245
1088,0.365371125772729
1089,0.0379142920733728
1090,0.952300857592166
1091,0.440055735197443
1092,0.819671702779504
1093,0.685994215968866
1094,0.848435846609979
1095,0.0552045345491221
1096,0.93784183262554
1097,0.613944925993037
1098,0.946770833168108
1099,0.936728302164806
1100,0.969532078770988
1101,0.878183933718993
1102,0.383223449713836
1103,0.871793474500401
1104,0.973653282952303
1105,0.835838136883562
1106,0.0972215850786408
1107,0.867084740761499
1108,0.0626975162677921
1109,0.14812461973114
1110,0.361131154093277
1111,0.115264308275195
1112,0.759105226513832
1113,0.0723394332265112
1114,0.52836202401712
1115,0.245607645688847
1116,0.622745300931591
1117,0.0503056983986689
1118,0.334334321087899
1119,0.109235739081061
1120,0.227645022106999
1121,0.903869744840612
1122,0.494378910227347
1123,0.0543096061624665
1124,0.831839679064559
1125,0.625967067884515
1126,0.335373604411396
1127,0.433127220989228
1128,0.322140196287979
1129,0.0539447274786792
1130,0.373241887823615
1131,0.292275930199876
1132,0.901976433578338
1133,0.119800052999715
1134,0.90307918520317
1135,0.310484303680684
1136,0.0948717063173184
1137,0.325509927588873
1138,0.455684716874037
1139,0.882216066383165
1140,0.164610134055596
1141,0.674686750291757
1142,0.426130044284414
1143,0.163805817855805
1144,0.085821115153077
1145,0.977612847341872
1146,0.910090465535707
1147,0.920318906593617
1148,0.244191905513614
1149,0.724189759955727
1150,0.444152410016379
1151,0.205996685181358
1152,0.468355916176983
1153,0.794178857902903
1154,0.270931259917726
1155,0.484777380958455
1156,0.838153995866362
1157,0.137312090155549
1158,0.353714122548184
1159,0.5243151658966
1160,0.900975635299504
1161,0.0872801218871023
1162,0.602422046858744
1163,0.285254816291021
1164,0.446373600364168
1165,0.936971426590558
1166,0.0224068640163827
1167,0.0704363795250609
1168,0.470914157526265
1169,0.380671340924588
1170,0.0704143855280466
1171,0.10157735744847
1172,0.144836434544163
1173,0.113666880260121
1174,0.112960901847883
1175,0.914900279164278
1176,0.292064561348045
1177,0.511910383137689
1178,0.0276305980504262
1179,0.113248517097641
1180,0.58241670681873
1181,0.884528376454685
1182,0.0727412820825527
1183,0.965146626692712
1184,0.509895589314669
1185,0.545320995716802
1186,0.09807828804807
1187,0.230867570660704
1188,0.0608871539403817
1189,0.947493770197135
1190,0.067577700252985
1191,0.28457755107535
1192,0.602613748355431
1193,0.901685143886729
1194,0.977032064015868
1195,0.374561647716774
1196,0.896601053926744
1197,0.348823927414183
1198,0.561884375371605
1199,0.899256814423905
1200,0.838448694969884
1201,0.490968528883361
1202,0.0716592355780206
1203,0.926149309167084
1204,0.940312607775001
1205,0.957949259430094
1206,0.328460302116637
1207,0.428945140792901
1208,0.0504776475338343
1209,0.606557777523734
1210,0.727018925676253
1211,0.105606862995684
1212,0.38362742792571
1213,0.298404542771688
1214,0.115986277511597
1215,0.641740985625421
1216,0.190700593512531
1217,0.874274788957758
1218,0.418105826506169
1219,0.944461583026975
1220,0.93896786346021
1221,0.910078594995823
1222,0.856352878233117
1223,0.882378893015181
1224,0.0727182572935393
1225,0.377333596692724
1226,0.935126622096343
1227,0.503580485082657
1228,0.111564692313575
1229,0.720085433168059
1230,0.963994418732379
1231,0.545202813349578
1232,0.665420206194704
1233,0.751495657519381
1234,0.540012509940058
1235,0.480726961170359
1236,0.652654459362163
1237,0.0452725633308556
1238,0.394826195963827
1239,0.0212024564166363
1240,0.237405464952746
1241,0.0636323700826756
1242,0.0373225984341614
1243,0.0939578846355341
1244,0.630357123608366
1245,0.333075581193258
1246,0.553986159691214
1247,0.601910801615887
1248,0.600837512245255
1249,0.948525313854466
1250,0.803553504597969
1251,0.41960252242731
1252,0.383247662799163
1253,0.478805433894829
1254,0.877856627524674
1255,0.169501517284107
1256,0.942327332378351
1257,0.955183191688885
1258,0.974450637313607
1259,0.847584951749912
1260,0.484068381740506
1261,0.925059051571
1262,0.14529636723826
1263,0.436679321921461
1264,0.220649820381758
1265,0.283354833460712
1266,0.332873303840784
1267,0.97795656929093
1268,0.605567767901313
1269,0.891657621034027
1270,0.926884497522328
1271,0.376663641992792
1272,0.796799133931644
1273,0.742406690900204
1274,0.568506794388359
1275,0.0778155251981474
1276,0.227657147888511
1277,0.83802621724861
1278,0.573498008219478
1279,0.871500637713582
1280,0.665282220743049
1281,0.0685201098223021
1282,0.139103515313369
1283,0.947289159659274
1284,0.357237114229416
1285,0.416923522446533
1286,0.828122252072792
1287,0.25755654568459
1288,0.978303578298522
1289,0.490006590825063
1290,0.160489905012458
1291,0.781641331692762
1292,0.0957350466041315
1293,0.0822159639678189
1294,0.215550918353205
1295,0.924319724361144
1296,0.875802868975185
1297,0.0807648487105019
1298,0.233579225974127
1299,0.122802348410696
1300,0.919050013819996
1301,0.0864254778040194
1302,0.0229440996635615
1303,0.660509388153429
1304,0.490534627261131
1305,0.856071279628414
1306,0.674326837737252
1307,0.670888248344249
1308,0.0662284933149045
1309,0.769426392954827
1310,0.0885106246158688
1311,0.780425014120454
1312,0.0649390654356555
1313,0.102698912990604
1314,0.636724255048674
1315,0.077820929016209
1316,0.896891273575962
1317,0.944478265772127
1318,0.709805583984314
1319,0.938994912103655
1320,0.940898124461692
1321,0.923671558494021
1322,0.799102199667003
1323,0.116374387177652
1324,0.351532530435831
1325,0.102200644105472
1326,0.892521382130619
1327,0.0631440962114688
1328,0.113971986244139
1329,0.0595784853140153
1330,0.639548244112456
1331,0.0451945662893263
1332,0.958579662669513
1333,0.799289851524789
1334,0.92983800810005
1335,0.934395179385888
1336,0.0689226840129922
1337,0.75295079444143
1338,0.044468593542905
1339,0.315397568324331
1340,0.726871816162933
1341,0.0631441544103082
1342,0.446676692305823
1343,0.120057080996402
